Custer;Porque;Edad;FechaNacimiento;AporteMensual;Genero;;;;;;;;;
1;2;23;1992;80544;2;;;;;;;;;
1;2;23;1992;80544;1;;;;;;;;;
1;2;23;1992;80544;2;;;;;;;;;
1;2;23;1992;80544;2;;;;;;;;;
1;2;24;1991;80544;2;;;;;;;;;
1;2;24;1991;80544;2;;;;;;;;;
1;2;24;1991;80544;2;;;;;;;;;
1;2;25;1990;80544;2;;;;;;;;;
1;2;26;1988;80544;2;;;;;;;;;
1;2;26;1989;80544;2;;;;;;;;;
1;2;26;1989;80544;1;;;;;;;;;
1;2;26;1989;80544;2;;;;;;;;;
1;2;26;1989;80544;1;;;;;;;;;
1;2;26;1989;80544;2;;;;;;;;;
2;2;27;1988;80544;1;;;;;;;;;
2;2;27;1988;80544;2;;;;;;;;;
2;2;27;1988;80544;2;;;;;;;;;
2;2;28;1987;80544;2;;;;;;;;;
2;2;28;1987;80544;1;;;;;;;;;
2;2;29;1986;80544;2;;;;;;;;;
2;2;29;1986;80544;2;;;;;;;;;
2;2;30;1985;80544;2;;;;;;;;;
2;2;31;1984;80544;1;;;;;;;;;
2;2;31;1984;80544;1;;;;;;;;;
2;2;31;1984;80544;2;;;;;;;;;
2;2;31;1984;80544;1;;;;;;;;;
2;2;31;1984;80544;1;;;;;;;;;
2;2;31;1984;80544;1;;;;;;;;;
2;2;32;1983;80544;2;;;;;;;;;
2;2;32;1982;80544;1;;;;;;;;;
2;2;32;1983;80544;1;;;;;;;;;
2;2;32;1983;80544;1;;;;;;;;;
2;2;32;1983;80544;1;;;;;;;;;
2;2;32;1983;80544;2;;;;;;;;;
2;2;33;1981;80544;1;;;;;;;;;
2;2;33;1982;80544;2;;;;;;;;;
2;2;33;1982;80544;1;;;;;;;;;
2;2;33;1982;80544;2;;;;;;;;;
2;2;34;1980;80544;1;;;;;;;;;
2;2;34;1981;80544;1;;;;;;;;;
2;2;34;1981;80544;2;;;;;;;;;
2;2;34;1981;80544;1;;;;;;;;;
2;2;34;1980;80544;1;;;;;;;;;
2;2;34;1981;80544;1;;;;;;;;;
2;2;34;1981;80544;1;;;;;;;;;
2;2;34;1981;80544;1;;;;;;;;;
2;2;35;1980;80544;2;;;;;;;;;
2;2;35;1980;80544;1;;;;;;;;;
2;2;36;1979;80544;1;;;;;;;;;
2;2;36;1978;80544;2;;;;;;;;;
2;2;37;1978;80544;2;;;;;;;;;
2;2;37;1978;80544;1;;;;;;;;;
2;2;37;1978;80544;1;;;;;;;;;
2;2;37;1978;80544;1;;;;;;;;;
2;2;37;1977;80544;2;;;;;;;;;
2;2;38;1976;80544;1;;;;;;;;;
2;2;38;1977;80544;1;;;;;;;;;
2;2;38;1977;80544;1;;;;;;;;;
2;2;38;1977;80544;1;;;;;;;;;
2;2;38;1977;80544;2;;;;;;;;;
2;2;39;1976;80544;2;;;;;;;;;
2;2;39;1975;80544;2;;;;;;;;;
2;2;39;1976;80544;1;;;;;;;;;
2;2;39;1975;80544;1;;;;;;;;;
2;2;40;1975;80544;2;;;;;;;;;
2;2;40;1975;80544;1;;;;;;;;;
2;2;40;1975;80544;1;;;;;;;;;
2;2;40;1974;80544;1;;;;;;;;;
2;2;41;1974;80544;2;;;;;;;;;
2;2;41;1974;80544;2;;;;;;;;;
2;2;41;1974;80544;1;;;;;;;;;
2;2;41;1974;80544;1;;;;;;;;;
2;2;41;1974;80544;2;;;;;;;;;
2;2;42;1973;80544;1;;;;;;;;;
2;2;42;1973;80544;2;;;;;;;;;
2;2;42;1973;80544;1;;;;;;;;;
2;2;43;1972;80544;2;;;;;;;;;
2;2;43;1972;80544;1;;;;;;;;;
2;2;43;1972;80544;1;;;;;;;;;
2;2;44;1971;80544;1;;;;;;;;;
2;2;44;1971;80544;1;;;;;;;;;
2;2;44;1971;80544;2;;;;;;;;;
2;2;44;1971;80544;1;;;;;;;;;
2;2;44;1971;80544;2;;;;;;;;;
2;2;44;1971;80544;1;;;;;;;;;
2;2;44;1971;80544;1;;;;;;;;;
2;2;44;1971;80544;2;;;;;;;;;
2;2;45;1970;80544;1;;;;;;;;;
2;2;46;1969;80544;2;;;;;;;;;
2;2;46;1969;80544;2;;;;;;;;;
2;2;46;1969;80544;2;;;;;;;;;
2;2;46;1969;80544;2;;;;;;;;;
2;2;47;1968;80544;2;;;;;;;;;
2;2;47;1968;80544;2;;;;;;;;;
2;2;47;1968;80544;1;;;;;;;;;
2;2;47;1968;80544;1;;;;;;;;;
2;2;47;1968;80544;1;;;;;;;;;
2;2;47;1968;80544;1;;;;;;;;;
2;2;48;1967;80544;2;;;;;;;;;
2;2;48;1967;80544;1;;;;;;;;;
2;2;48;1967;80544;2;;;;;;;;;
2;2;48;1967;80544;2;;;;;;;;;
2;2;48;1967;80544;2;;;;;;;;;
2;2;49;1966;80544;2;;;;;;;;;
2;2;49;1966;80544;2;;;;;;;;;
2;2;49;1966;80544;1;;;;;;;;;
2;2;49;1966;80544;2;;;;;;;;;
2;2;50;1965;80544;1;;;;;;;;;
2;2;50;1965;80544;1;;;;;;;;;
2;2;50;1965;80544;1;;;;;;;;;
2;2;50;1965;80544;2;;;;;;;;;
3;2;51;1964;80544;1;;;;;;;;;
3;2;51;1964;80544;2;;;;;;;;;
3;2;51;1964;80544;2;;;;;;;;;
3;2;51;1964;80544;1;;;;;;;;;
3;2;51;1964;80544;2;;;;;;;;;
3;2;52;1962;80544;2;;;;;;;;;
3;2;52;1963;80544;1;;;;;;;;;
3;2;52;1963;80544;1;;;;;;;;;
3;2;52;1962;80544;1;;;;;;;;;
3;2;52;1963;80544;2;;;;;;;;;
3;2;52;1963;80544;1;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;53;1962;80544;2;;;;;;;;;
3;2;53;1962;80544;2;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;53;1962;80544;1;;;;;;;;;
3;2;54;1961;80544;1;;;;;;;;;
3;2;54;1961;80544;1;;;;;;;;;
3;2;55;1960;80544;2;;;;;;;;;
3;2;55;1960;80544;1;;;;;;;;;
3;2;55;1960;80544;1;;;;;;;;;
3;2;55;1959;80544;1;;;;;;;;;
3;2;56;1959;80544;2;;;;;;;;;
3;2;56;1959;80544;1;;;;;;;;;
3;2;56;1959;80544;1;;;;;;;;;
3;2;56;1959;80544;1;;;;;;;;;
3;2;56;1959;80544;1;;;;;;;;;
3;2;56;1959;80544;2;;;;;;;;;
3;2;56;1959;80544;2;;;;;;;;;
3;2;56;1959;80544;2;;;;;;;;;
3;2;57;1957;80544;2;;;;;;;;;
3;2;57;1958;80544;1;;;;;;;;;
3;2;57;1958;80544;1;;;;;;;;;
3;2;57;1958;80544;1;;;;;;;;;
3;2;57;1958;80544;1;;;;;;;;;
3;2;57;1958;80544;1;;;;;;;;;
3;2;57;1958;80544;2;;;;;;;;;
3;2;58;1957;80544;2;;;;;;;;;
3;2;58;1957;80544;1;;;;;;;;;
3;2;58;1957;80544;1;;;;;;;;;
3;2;58;1956;80544;1;;;;;;;;;
3;2;59;1956;80544;2;;;;;;;;;
3;2;59;1956;80544;2;;;;;;;;;
3;2;59;1956;80544;1;;;;;;;;;
3;2;59;1956;80544;1;;;;;;;;;
3;2;59;1956;80544;2;;;;;;;;;
3;2;60;1955;80544;1;;;;;;;;;
3;2;60;1955;80544;1;;;;;;;;;
3;2;60;1955;80544;1;;;;;;;;;
3;2;60;1955;80544;2;;;;;;;;;
3;2;61;1954;80544;2;;;;;;;;;
3;2;61;1954;80544;2;;;;;;;;;
3;2;61;1954;80544;1;;;;;;;;;
3;2;61;1954;80544;1;;;;;;;;;
3;2;62;1953;80544;2;;;;;;;;;
3;2;62;1952;80544;2;;;;;;;;;
3;2;62;1952;80544;2;;;;;;;;;
3;2;62;1953;80544;1;;;;;;;;;
3;2;62;1953;80544;1;;;;;;;;;
3;2;63;1952;80544;2;;;;;;;;;
3;2;63;1952;80544;1;;;;;;;;;
3;2;63;1951;80544;1;;;;;;;;;
3;2;63;1952;80544;2;;;;;;;;;
3;2;63;1952;80544;1;;;;;;;;;
3;2;66;1949;80544;2;;;;;;;;;
3;2;67;1948;80544;1;;;;;;;;;
3;2;67;1948;80544;2;;;;;;;;;
3;2;68;1947;80544;1;;;;;;;;;
3;2;68;1947;80544;2;;;;;;;;;
3;2;69;1946;80544;2;;;;;;;;;
3;2;69;1946;80544;2;;;;;;;;;
3;2;70;1945;80544;2;;;;;;;;;
3;2;70;1945;80544;2;;;;;;;;;
3;2;70;1945;80544;1;;;;;;;;;
3;2;70;1945;80544;2;;;;;;;;;
3;2;70;1944;80544;1;;;;;;;;;
3;2;70;1945;80544;2;;;;;;;;;
3;2;71;1944;80544;2;;;;;;;;;
3;2;71;1944;80544;1;;;;;;;;;
4;2;73;1942;80544;2;;;;;;;;;
4;2;73;1942;80544;1;;;;;;;;;
4;2;73;1942;80544;1;;;;;;;;;
4;2;75;1940;80544;2;;;;;;;;;
4;2;75;1939;80544;1;;;;;;;;;
4;2;75;1940;80544;1;;;;;;;;;
4;2;76;1939;80544;2;;;;;;;;;
4;2;76;1939;80544;2;;;;;;;;;
4;2;77;1938;80544;2;;;;;;;;;
4;2;78;1937;80544;1;;;;;;;;;
4;2;78;1937;80544;2;;;;;;;;;
4;2;78;1937;80544;2;;;;;;;;;
4;2;79;1936;80544;2;;;;;;;;;
4;2;79;1936;80544;2;;;;;;;;;
4;2;79;1935;80544;2;;;;;;;;;
4;2;85;1930;80544;2;;;;;;;;;
4;2;87;1928;80544;2;;;;;;;;;
4;2;91;1924;80544;1;;;;;;;;;
2;2;38;1977;80550;1;;;;;;;;;
3;2;53;1962;80550;2;;;;;;;;;
3;2;55;1960;80550;2;;;;;;;;;
3;2;61;1954;80550;2;;;;;;;;;
3;2;61;1954;80550;1;;;;;;;;;
4;2;73;1942;80550;1;;;;;;;;;
2;2;50;1965;80554;2;;;;;;;;;
2;2;43;1972;80573;1;;;;;;;;;
1;2;21;1994;80600;2;;;;;;;;;
1;2;21;1994;80600;1;;;;;;;;;
1;2;24;1991;80600;2;;;;;;;;;
1;2;25;1990;80600;1;;;;;;;;;
1;2;26;1989;80600;2;;;;;;;;;
2;2;30;1985;80600;1;;;;;;;;;
2;2;33;1982;80600;1;;;;;;;;;
2;2;33;1982;80600;2;;;;;;;;;
2;2;36;1979;80600;1;;;;;;;;;
2;2;38;1977;80600;1;;;;;;;;;
2;2;38;1977;80600;1;;;;;;;;;
2;2;39;1976;80600;1;;;;;;;;;
2;2;41;1974;80600;1;;;;;;;;;
2;2;42;1973;80600;1;;;;;;;;;
2;2;44;1971;80600;2;;;;;;;;;
2;2;45;1969;80600;2;;;;;;;;;
2;2;48;1967;80600;2;;;;;;;;;
2;2;49;1966;80600;1;;;;;;;;;
3;2;53;1962;80600;1;;;;;;;;;
3;2;59;1956;80600;1;;;;;;;;;
3;2;61;1954;80600;2;;;;;;;;;
3;2;62;1953;80600;1;;;;;;;;;
3;2;64;1951;80600;1;;;;;;;;;
3;2;57;1957;80644;1;;;;;;;;;
1;2;22;1993;80700;1;;;;;;;;;
1;2;24;1991;80700;2;;;;;;;;;
2;2;28;1987;80700;1;;;;;;;;;
2;2;29;1986;80700;1;;;;;;;;;
2;2;35;1980;80700;1;;;;;;;;;
2;2;36;1979;80700;1;;;;;;;;;
2;2;38;1977;80700;1;;;;;;;;;
2;2;43;1972;80700;1;;;;;;;;;
2;2;44;1971;80700;2;;;;;;;;;
2;2;46;1969;80700;1;;;;;;;;;
2;2;48;1967;80700;2;;;;;;;;;
2;2;49;1966;80700;1;;;;;;;;;
3;2;51;1964;80700;2;;;;;;;;;
3;2;56;1959;80700;2;;;;;;;;;
3;2;57;1958;80700;1;;;;;;;;;
3;2;58;1957;80700;2;;;;;;;;;
3;2;58;1957;80700;1;;;;;;;;;
3;2;61;1954;80700;1;;;;;;;;;
3;2;61;1954;80700;2;;;;;;;;;
3;2;61;1954;80700;1;;;;;;;;;
3;2;63;1952;80700;2;;;;;;;;;
3;2;63;1952;80700;2;;;;;;;;;
3;2;66;1949;80700;1;;;;;;;;;
4;2;77;1938;80700;2;;;;;;;;;
3;2;63;1952;80900;1;;;;;;;;;
1;2;23;1992;81000;2;;;;;;;;;
1;2;23;1992;81000;1;;;;;;;;;
1;2;24;1991;81000;1;;;;;;;;;
1;2;26;1989;81000;1;;;;;;;;;
2;2;27;1988;81000;2;;;;;;;;;
2;2;28;1987;81000;1;;;;;;;;;
2;2;30;1985;81000;1;;;;;;;;;
2;2;31;1984;81000;2;;;;;;;;;
2;2;32;1983;81000;1;;;;;;;;;
2;2;33;1982;81000;2;;;;;;;;;
2;2;33;1982;81000;1;;;;;;;;;
2;2;33;1981;81000;2;;;;;;;;;
2;2;34;1981;81000;1;;;;;;;;;
2;2;35;1980;81000;1;;;;;;;;;
2;2;35;1980;81000;1;;;;;;;;;
2;2;35;1980;81000;1;;;;;;;;;
2;2;37;1977;81000;2;;;;;;;;;
2;2;37;1977;81000;1;;;;;;;;;
2;2;39;1976;81000;2;;;;;;;;;
2;2;40;1974;81000;2;;;;;;;;;
2;2;40;1975;81000;1;;;;;;;;;
2;2;40;1975;81000;2;;;;;;;;;
2;2;40;1975;81000;1;;;;;;;;;
2;2;41;1973;81000;1;;;;;;;;;
2;2;41;1973;81000;1;;;;;;;;;
2;2;41;1974;81000;1;;;;;;;;;
2;2;41;1974;81000;1;;;;;;;;;
2;2;43;1972;81000;2;;;;;;;;;
2;2;43;1971;81000;2;;;;;;;;;
2;2;43;1972;81000;1;;;;;;;;;
2;2;44;1971;81000;1;;;;;;;;;
2;2;44;1971;81000;2;;;;;;;;;
2;2;44;1971;81000;2;;;;;;;;;
2;2;45;1970;81000;2;;;;;;;;;
2;2;45;1970;81000;1;;;;;;;;;
2;2;46;1969;81000;2;;;;;;;;;
2;2;47;1968;81000;1;;;;;;;;;
2;2;47;1968;81000;1;;;;;;;;;
2;2;47;1968;81000;1;;;;;;;;;
2;2;47;1968;81000;2;;;;;;;;;
2;2;48;1967;81000;2;;;;;;;;;
2;2;48;1967;81000;1;;;;;;;;;
2;2;48;1967;81000;1;;;;;;;;;
2;2;49;1965;81000;1;;;;;;;;;
2;2;49;1966;81000;1;;;;;;;;;
2;2;49;1966;81000;1;;;;;;;;;
3;2;51;1964;81000;1;;;;;;;;;
3;2;52;1963;81000;1;;;;;;;;;
3;2;52;1963;81000;2;;;;;;;;;
3;2;53;1962;81000;1;;;;;;;;;
3;2;54;1960;81000;2;;;;;;;;;
3;2;55;1960;81000;2;;;;;;;;;
3;2;55;1960;81000;1;;;;;;;;;
3;2;56;1959;81000;2;;;;;;;;;
3;2;57;1958;81000;1;;;;;;;;;
3;2;58;1957;81000;1;;;;;;;;;
3;2;59;1956;81000;2;;;;;;;;;
3;2;59;1956;81000;2;;;;;;;;;
3;2;60;1955;81000;2;;;;;;;;;
3;2;65;1950;81000;2;;;;;;;;;
3;2;65;1950;81000;2;;;;;;;;;
3;2;65;1949;81000;1;;;;;;;;;
3;2;67;1948;81000;2;;;;;;;;;
3;2;68;1947;81000;2;;;;;;;;;
4;2;79;1936;81000;2;;;;;;;;;
4;2;80;1934;81000;2;;;;;;;;;
3;2;65;1950;81282;2;;;;;;;;;
4;2;86;1928;81282;2;;;;;;;;;
2;2;49;1966;81300;2;;;;;;;;;
3;2;58;1957;81400;2;;;;;;;;;
1;2;25;1990;81500;2;;;;;;;;;
2;2;32;1983;81500;1;;;;;;;;;
2;2;39;1976;81500;2;;;;;;;;;
2;2;47;1968;81500;2;;;;;;;;;
3;2;61;1954;81500;1;;;;;;;;;
3;2;66;1949;81500;1;;;;;;;;;
3;2;68;1946;81500;2;;;;;;;;;
3;2;66;1949;81544;2;;;;;;;;;
4;2;86;1929;81544;2;;;;;;;;;
3;2;52;1963;81600;2;;;;;;;;;
3;2;62;1953;81600;2;;;;;;;;;
2;2;30;1985;81635;2;;;;;;;;;
2;2;33;1982;81700;1;;;;;;;;;
3;2;59;1956;81700;2;;;;;;;;;
2;2;34;1981;81800;1;;;;;;;;;
2;2;48;1967;81800;1;;;;;;;;;
1;2;19;1996;82000;2;;;;;;;;;
1;2;20;1995;82000;1;;;;;;;;;
1;2;22;1993;82000;1;;;;;;;;;
1;2;26;1989;82000;2;;;;;;;;;
1;2;26;1989;82000;2;;;;;;;;;
2;2;28;1987;82000;1;;;;;;;;;
2;2;29;1986;82000;2;;;;;;;;;
2;2;32;1982;82000;1;;;;;;;;;
2;2;32;1983;82000;2;;;;;;;;;
2;2;33;1982;82000;1;;;;;;;;;
2;2;33;1981;82000;1;;;;;;;;;
2;2;33;1982;82000;1;;;;;;;;;
2;2;33;1981;82000;2;;;;;;;;;
2;2;33;1982;82000;1;;;;;;;;;
2;2;33;1982;82000;2;;;;;;;;;
2;2;37;1978;82000;1;;;;;;;;;
2;2;37;1977;82000;1;;;;;;;;;
2;2;37;1978;82000;2;;;;;;;;;
2;2;38;1977;82000;2;;;;;;;;;
2;2;39;1976;82000;1;;;;;;;;;
2;2;39;1976;82000;2;;;;;;;;;
2;2;40;;82000;2;;;;;;;;;
2;2;40;1975;82000;2;;;;;;;;;
2;2;40;1975;82000;1;;;;;;;;;
2;2;40;1975;82000;1;;;;;;;;;
2;2;42;1972;82000;1;;;;;;;;;
2;2;42;1973;82000;1;;;;;;;;;
2;2;43;1972;82000;1;;;;;;;;;
2;2;43;1972;82000;1;;;;;;;;;
2;2;44;1971;82000;2;;;;;;;;;
2;2;47;1968;82000;2;;;;;;;;;
2;2;47;1968;82000;1;;;;;;;;;
2;2;47;1968;82000;2;;;;;;;;;
2;2;49;1966;82000;1;;;;;;;;;
2;2;50;1965;82000;1;;;;;;;;;
2;2;50;1965;82000;1;;;;;;;;;
3;2;51;1964;82000;1;;;;;;;;;
3;2;52;1963;82000;2;;;;;;;;;
3;2;52;1962;82000;1;;;;;;;;;
3;2;52;1963;82000;1;;;;;;;;;
3;2;52;1963;82000;1;;;;;;;;;
3;2;52;1963;82000;1;;;;;;;;;
3;2;52;1963;82000;1;;;;;;;;;
3;2;53;1962;82000;2;;;;;;;;;
3;2;54;1961;82000;2;;;;;;;;;
3;2;54;1961;82000;2;;;;;;;;;
3;2;54;1961;82000;2;;;;;;;;;
3;2;54;1961;82000;2;;;;;;;;;
3;2;55;1960;82000;2;;;;;;;;;
3;2;55;1960;82000;1;;;;;;;;;
3;2;56;1958;82000;1;;;;;;;;;
3;2;57;1958;82000;2;;;;;;;;;
3;2;58;1957;82000;1;;;;;;;;;
3;2;59;1956;82000;1;;;;;;;;;
3;2;59;1955;82000;2;;;;;;;;;
3;2;60;1955;82000;1;;;;;;;;;
3;2;60;1955;82000;2;;;;;;;;;
3;2;61;1954;82000;1;;;;;;;;;
3;2;62;1953;82000;2;;;;;;;;;
3;2;64;1951;82000;2;;;;;;;;;
3;2;65;1950;82000;2;;;;;;;;;
3;2;71;1944;82000;2;;;;;;;;;
4;2;72;1943;82000;2;;;;;;;;;
4;2;73;1942;82000;2;;;;;;;;;
4;2;74;1941;82000;2;;;;;;;;;
4;2;74;1941;82000;1;;;;;;;;;
4;2;76;1939;82000;2;;;;;;;;;
4;2;79;1936;82000;1;;;;;;;;;
4;2;84;1931;82000;2;;;;;;;;;
4;2;89;1926;82000;2;;;;;;;;;
3;2;62;1953;82322;1;;;;;;;;;
1;2;24;1991;82800;1;;;;;;;;;
2;2;29;1986;83000;1;;;;;;;;;
2;2;30;1985;83000;1;;;;;;;;;
2;2;32;1983;83000;2;;;;;;;;;
2;2;35;1980;83000;1;;;;;;;;;
2;2;39;1976;83000;2;;;;;;;;;
2;2;43;1972;83000;1;;;;;;;;;
2;2;49;1966;83000;2;;;;;;;;;
3;2;53;1962;83000;2;;;;;;;;;
3;2;53;1962;83000;2;;;;;;;;;
3;2;53;1962;83000;1;;;;;;;;;
3;2;65;1950;83000;1;;;;;;;;;
3;2;65;1950;83000;2;;;;;;;;;
4;2;81;1934;83000;2;;;;;;;;;
4;2;90;1925;83242;1;;;;;;;;;
2;2;35;1980;83500;1;;;;;;;;;
4;2;84;1931;83500;2;;;;;;;;;
3;2;61;1954;83554;2;;;;;;;;;
2;2;29;1986;83600;1;;;;;;;;;
4;2;82;1932;83600;1;;;;;;;;;
1;2;19;1995;84000;2;;;;;;;;;
1;2;21;1994;84000;1;;;;;;;;;
1;2;21;1994;84000;1;;;;;;;;;
1;2;21;1994;84000;2;;;;;;;;;
1;2;22;1993;84000;2;;;;;;;;;
1;2;26;1988;84000;1;;;;;;;;;
2;2;27;1988;84000;2;;;;;;;;;
2;2;28;1987;84000;1;;;;;;;;;
2;2;29;1986;84000;1;;;;;;;;;
2;2;31;1984;84000;1;;;;;;;;;
2;2;31;1984;84000;1;;;;;;;;;
2;2;31;1984;84000;1;;;;;;;;;
2;2;31;1984;84000;1;;;;;;;;;
2;2;33;1982;84000;2;;;;;;;;;
2;2;33;1982;84000;1;;;;;;;;;
2;2;35;1980;84000;1;;;;;;;;;
2;2;39;1976;84000;1;;;;;;;;;
2;2;39;1976;84000;2;;;;;;;;;
2;2;39;1976;84000;1;;;;;;;;;
2;2;40;1975;84000;2;;;;;;;;;
2;2;41;1974;84000;1;;;;;;;;;
2;2;41;1974;84000;1;;;;;;;;;
2;2;41;1974;84000;1;;;;;;;;;
2;2;41;1974;84000;1;;;;;;;;;
2;2;43;1972;84000;1;;;;;;;;;
2;2;43;1972;84000;1;;;;;;;;;
2;2;44;1971;84000;2;;;;;;;;;
2;2;44;1970;84000;1;;;;;;;;;
2;2;46;1969;84000;2;;;;;;;;;
2;2;47;1968;84000;1;;;;;;;;;
2;2;47;1968;84000;1;;;;;;;;;
2;2;47;1968;84000;1;;;;;;;;;
2;2;47;1968;84000;2;;;;;;;;;
2;2;50;1965;84000;1;;;;;;;;;
2;2;50;1965;84000;1;;;;;;;;;
3;2;51;1964;84000;1;;;;;;;;;
3;2;51;1964;84000;2;;;;;;;;;
3;2;54;1961;84000;1;;;;;;;;;
3;2;55;1960;84000;2;;;;;;;;;
3;2;55;1960;84000;2;;;;;;;;;
3;2;57;1958;84000;2;;;;;;;;;
3;2;57;1958;84000;1;;;;;;;;;
3;2;58;1957;84000;1;;;;;;;;;
3;2;60;1955;84000;2;;;;;;;;;
3;2;63;1952;84000;2;;;;;;;;;
3;2;63;1952;84000;2;;;;;;;;;
3;2;64;1951;84000;1;;;;;;;;;
3;2;64;1951;84000;1;;;;;;;;;
3;2;65;1950;84000;1;;;;;;;;;
3;2;65;1950;84000;2;;;;;;;;;
3;2;65;1950;84000;2;;;;;;;;;
3;2;66;1949;84000;1;;;;;;;;;
3;2;67;1948;84000;1;;;;;;;;;
3;2;70;1945;84000;1;;;;;;;;;
3;2;70;1945;84000;2;;;;;;;;;
3;2;70;1945;84000;2;;;;;;;;;
3;2;71;1944;84000;2;;;;;;;;;
4;2;73;1942;84000;2;;;;;;;;;
4;2;73;1942;84000;2;;;;;;;;;
4;2;81;1934;84000;1;;;;;;;;;
4;2;81;1934;84000;2;;;;;;;;;
4;2;92;1923;84000;1;;;;;;;;;
4;2;98;1917;84000;2;;;;;;;;;
2;2;33;1982;84450;1;;;;;;;;;
1;2;21;1994;84500;1;;;;;;;;;
2;2;30;1985;84500;1;;;;;;;;;
3;2;52;1963;84500;2;;;;;;;;;
3;2;54;1961;84500;1;;;;;;;;;
4;2;82;1932;84500;2;;;;;;;;;
3;2;51;1964;84570;2;;;;;;;;;
3;2;61;1954;84570;1;;;;;;;;;
3;2;67;1948;84570;1;;;;;;;;;
4;2;76;1939;84570;1;;;;;;;;;
1;2;25;1990;85000;1;;;;;;;;;
1;2;26;1989;85000;1;;;;;;;;;
2;2;27;1988;85000;2;;;;;;;;;
2;2;28;1987;85000;1;;;;;;;;;
2;2;28;1987;85000;1;;;;;;;;;
2;2;29;1986;85000;2;;;;;;;;;
2;2;29;1986;85000;1;;;;;;;;;
2;2;31;1984;85000;2;;;;;;;;;
2;2;32;1982;85000;1;;;;;;;;;
2;2;33;1982;85000;1;;;;;;;;;
2;2;35;1980;85000;2;;;;;;;;;
2;2;35;1980;85000;2;;;;;;;;;
2;2;35;1980;85000;1;;;;;;;;;
2;2;36;1979;85000;2;;;;;;;;;
2;2;37;1978;85000;2;;;;;;;;;
2;2;38;1977;85000;1;;;;;;;;;
2;2;39;1976;85000;1;;;;;;;;;
2;2;39;1976;85000;2;;;;;;;;;
2;2;39;1976;85000;1;;;;;;;;;
2;2;39;1976;85000;2;;;;;;;;;
2;2;39;1976;85000;2;;;;;;;;;
2;2;39;1976;85000;1;;;;;;;;;
2;2;40;1975;85000;2;;;;;;;;;
2;2;41;1973;85000;1;;;;;;;;;
2;2;42;1973;85000;2;;;;;;;;;
2;2;44;1971;85000;2;;;;;;;;;
2;2;46;1969;85000;2;;;;;;;;;
2;2;47;1967;85000;2;;;;;;;;;
2;2;49;1965;85000;1;;;;;;;;;
2;2;49;1966;85000;2;;;;;;;;;
2;2;50;1965;85000;1;;;;;;;;;
3;2;51;1964;85000;1;;;;;;;;;
3;2;52;1963;85000;1;;;;;;;;;
3;2;52;1963;85000;2;;;;;;;;;
3;2;55;1960;85000;1;;;;;;;;;
3;2;55;1960;85000;1;;;;;;;;;
3;2;56;1959;85000;2;;;;;;;;;
3;2;57;1958;85000;1;;;;;;;;;
3;2;58;1957;85000;1;;;;;;;;;
3;2;58;1957;85000;1;;;;;;;;;
3;2;62;1953;85000;1;;;;;;;;;
3;2;65;1950;85000;1;;;;;;;;;
3;2;66;1949;85000;1;;;;;;;;;
3;2;67;1948;85000;2;;;;;;;;;
3;2;70;1945;85000;1;;;;;;;;;
4;2;72;1943;85000;1;;;;;;;;;
4;2;75;1940;85000;1;;;;;;;;;
4;2;77;1938;85000;1;;;;;;;;;
4;2;77;1937;85000;1;;;;;;;;;
4;2;78;1937;85000;1;;;;;;;;;
3;2;61;1954;85400;1;;;;;;;;;
2;2;47;1968;85500;2;;;;;;;;;
3;2;67;1948;85500;2;;;;;;;;;
4;2;72;1943;85544;2;;;;;;;;;
1;2;23;1992;85600;2;;;;;;;;;
2;2;49;1966;85700;1;;;;;;;;;
4;2;85;1930;85800;1;;;;;;;;;
1;2;19;1996;86000;2;;;;;;;;;
1;2;24;1991;86000;2;;;;;;;;;
2;2;28;1987;86000;2;;;;;;;;;
2;2;29;1986;86000;2;;;;;;;;;
2;2;31;1983;86000;1;;;;;;;;;
2;2;31;1984;86000;2;;;;;;;;;
2;2;36;1979;86000;2;;;;;;;;;
2;2;36;1979;86000;2;;;;;;;;;
2;2;37;1977;86000;2;;;;;;;;;
2;2;37;1978;86000;1;;;;;;;;;
2;2;40;1975;86000;1;;;;;;;;;
2;2;40;1975;86000;1;;;;;;;;;
2;2;41;1974;86000;2;;;;;;;;;
2;2;43;1972;86000;2;;;;;;;;;
2;2;43;1972;86000;1;;;;;;;;;
2;2;44;1971;86000;1;;;;;;;;;
2;2;45;1970;86000;2;;;;;;;;;
2;2;49;1965;86000;1;;;;;;;;;
2;2;50;1965;86000;2;;;;;;;;;
3;2;52;1963;86000;1;;;;;;;;;
3;2;53;1962;86000;1;;;;;;;;;
3;2;54;1961;86000;2;;;;;;;;;
3;2;54;1961;86000;2;;;;;;;;;
3;2;56;1959;86000;2;;;;;;;;;
3;2;58;1957;86000;2;;;;;;;;;
3;2;62;1953;86000;1;;;;;;;;;
3;2;64;1951;86000;1;;;;;;;;;
3;2;68;1947;86000;2;;;;;;;;;
3;2;71;1944;86000;1;;;;;;;;;
3;2;71;1943;86000;1;;;;;;;;;
3;2;71;1944;86000;2;;;;;;;;;
