COUNTY;STATE;AporteMensual;Genero;Edad;FechaNacimiento
;;;1;28;1987
;;;2;21;1994
;;;1;4;2011
;;;1;2;2013
;;228000;1;74;1941
;;;2;49;1966
;;;1;22;1993
;;;1;13;2002
;;;2;26;1989
;;;1;6;2009
;;;1;55;1960
;;;2;28;1987
;;;1;55;1960
;;80500;2;43;1972
;;;1;20;1995
;;;1;18;1997
;;;2;73;1941
;;80500;2;45;1970
;;36000;1;43;1972
;;;2;32;1983
;;;1;10;2004
;;;2;8;2007
;;;2;5;2010
;;;2;2;2012
;;;1;34;1980
;;;2;31;1984
;;;1;10;2005
;;;2;8;2006
;;;1;0;2015
;;;1;70;1945
;;;2;63;1952
;;48000;2;27;1988
;;;1;11;2004
;;80000;1;39;1975
;;80000;2;37;1978
;;;1;8;2007
;;;1;2;2012
;;64000;1;33;1982
;;32000;2;30;1985
;;;2;7;2007
;;28000;1;39;1976
;;;2;45;1970
;;;1;22;1993
;;;2;53;1962
;;;1;31;1984
;;;2;16;1999
;;;2;1;2014
;;;1;26;1989
;;25774;2;28;1987
;;;2;5;2010
;;;1;77;1938
;;;2;74;1941
;;;2;18;1997
;;;2;16;1999
;;;1;11;2004
;;;1;32;1983
;;;2;32;1983
;;;1;43;1972
;;;1;60;1954
;;;2;33;1982
;;;2;17;1998
;;;2;14;2001
;;;1;11;2003
;;;2;8;2007
;;32000;2;28;1987
;;;2;66;1949
;;;2;32;1983
;;;1;7;2008
;;;1;1;2014
;;;2;18;1997
;;77322;2;68;1947
;;;2;28;1987
;;;2;13;2002
;;;1;10;2005
;;;2;58;1957
;;;1;61;1954
;;80500;2;36;1979
;;;2;9;2006
;;;1;7;2008
;;;1;76;1939
;;;2;76;1939
;;25800;2;34;1981
;;;1;6;2009
;;98;1;37;1978
;;;2;29;1986
;;;1;11;2004
;;;2;6;2009
;;46000;1;34;1981
;;;1;39;1976
;;;1;54;1961
;;;2;38;1977
;;;1;20;1995
;;;1;6;2009
;;;1;29;1986
;;;2;26;1989
;;;1;5;2010
;;;2;53;1962
;;;1;32;1983
;;;1;24;1991
;;;1;16;1999
;;;2;28;1986
;;;1;8;2007
;;;2;2;2013
;;;2;56;1959
;;;1;31;1984
;;;2;30;1985
;;25774;1;22;1993
;;;2;7;2008
;;70000;1;36;1979
;;;2;39;1976
;;;1;10;2005
;;;1;9;2006
;;;2;7;2008
;;36000;1;40;1974
;;;2;34;1981
;;;2;7;2008
;;;1;6;2009
;;80500;1;60;1955
;;;2;54;1961
;;;2;28;1987
;;;1;24;1991
;;;1;45;1970
;;32000;1;29;1986
;;28000;2;25;1990
;;;1;0;2015
;;;2;51;1964
;;;1;49;1966
;;;2;42;1973
;;77332;2;64;1950
;;77332;2;21;1994
;;;2;39;1976
;;;1;71;1944
;;;2;20;1995
;;;1;17;1998
;;;2;13;2002
;;140000;2;56;1959
;;72000;2;65;1950
;;;2;19;1996
;;80500;1;50;1965
;;;2;19;1996
;;;1;63;1952
;;25774;2;56;1959
;;;1;23;1992
;;;2;39;1976
;;;1;65;1950
;;;1;21;1994
;;;1;18;1997
;;;1;26;1989
;;;2;44;1970
;;;1;16;1999
;;;1;24;1990
;;;2;21;1994
;;;1;7;2008
;;;1;35;1980
;;;2;44;1971
;;;1;23;1992
;;;1;15;2000
;;;1;12;2003
;;;2;10;2005
;;;1;9;2006
;;;1;5;2009
;;;1;38;1977
;;;2;54;1961
;;;1;20;1995
;;;1;19;1996
;;;2;15;2000
;;25774;1;35;1980
;;25774;2;38;1977
;;;2;18;1997
;;;2;8;2007
;;;2;67;1948
;;80500;1;51;1964
;;;2;25;1990
;;216000;2;75;1940
;;25774;1;31;1984
;;;2;36;1979
;;;1;10;2005
;;;2;5;2010
;;25774;1;52;1962
;;26000;2;53;1962
;;;2;10;2005
;;;2;56;1958
;;;1;22;1993
;;;2;20;1995
;;25774;2;25;1989
;;;2;4;2011
;;300000;2;60;1955
;;;1;27;1988
;;120000;2;30;1985
;;;1;42;1973
;;;2;5;2010
;;60000;1;39;1976
;;;2;33;1982
;;;1;11;2004
;;;2;3;2012
;;;2;0;2015
;;25774;1;41;1974
;;25774;2;35;1980
;;;1;16;1999
;;;1;11;2004
;;;2;30;1985
;;;1;38;1977
;;;2;5;2010
;;;2;2;2013
;;;2;64;1951
;;;2;44;1971
;;;1;33;1982
;;25774;2;30;1985
;;;1;3;2012
;;;2;22;1993
;;;1;23;1992
;;;1;2;2013
;;;2;25;1990
;;;1;60;1955
;;96000;1;27;1988
;;;2;86;1929
;;120000;1;69;1946
;;52000;2;45;1970
;;;2;33;1982
;;;1;9;2006
;;;2;5;2010
;;;2;53;1962
;;;1;58;1957
;;;1;22;1993
;;;2;15;2000
;;;2;14;2001
;;;2;51;1964
;;;1;66;1949
;;;2;18;1997
;;;1;13;2001
;;;1;10;2005
;;;1;38;1976
;;25774;2;32;1983
;;;2;15;2000
;;;1;19;1996
;;;2;44;1971
;;;2;24;1991
;;;2;47;1968
;;25774;1;26;1989
;;;1;21;1994
;;;2;9;2006
;;;1;4;2011
;;;2;24;1990
;;;2;2;2013
;;;2;51;1964
;;;1;56;1959
;;;1;34;1981
;;;2;18;1997
;;;2;10;2005
;;;1;3;2012
;;;1;31;1983
;;30000;2;31;1983
;;;2;6;2009
;;;2;51;1964
;;;1;19;1996
;;;1;51;1963
;;;2;47;1968
;;;1;22;1993
;;26000;2;52;1963
;;80000;2;28;1987
;;;2;52;1962
;;;2;45;1970
;;;1;19;1996
;;;2;12;2003
;;140000;1;44;1971
;;80000;2;37;1978
;;;2;23;1992
;;;2;16;1999
;;;2;61;1954
;;;2;47;1968
;;25774;1;24;1991
;;;1;17;1998
;;;2;16;1999
;;;1;15;2000
;;;2;13;2002
;;;2;60;1955
;;;1;25;1990
;;;1;24;1991
;;;1;46;1968
;;;2;44;1971
;;;1;42;1973
;;;2;44;1971
;;;2;20;1995
;;;2;18;1997
;;26000;2;69;1946
;;;1;23;1992
;;72000;2;25;1990
;;;2;22;1993
;;25774;2;29;1986
;;;1;4;2010
;;80000;1;29;1986
;;98;2;29;1986
;;;1;20;1995
;;;1;24;1991
;;;1;55;1959
;;25774;1;25;1990
;;80500;1;26;1989
;;;2;23;1992
;;;2;7;2008
;;;1;38;1977
;;;2;36;1979
;;;2;12;2003
;;;1;10;2005
;;192000;2;57;1958
;;;2;82;1932
;;;2;53;1962
;;;2;24;1991
;;;1;20;1994
;;;1;18;1997
;;;2;71;1944
;;;2;39;1976
;;;1;29;1986
;;;2;2;2013
;;;2;0;2015
;;;1;46;1969
;;;2;43;1972
;;;2;22;1993
;;;2;14;2001
;;;1;55;1960
;;;2;44;1970
;;;2;5;2010
;;;2;41;1973
;;25774;1;36;1978
;;25774;1;23;1992
;;;1;21;1994
;;25774;1;25;1990
;;;2;25;1989
;;;2;58;1956
;;80000;2;25;1990
;;;2;75;1939
;;25774;1;38;1977
;;;1;20;1995
;;;2;11;2004
;;;1;8;2007
;;;1;42;1973
;;;2;14;2000
;;;2;18;1997
;;;1;21;1994
;;;2;2;2013
;;;2;36;1979
;;;1;19;1996
;;;2;18;1996
;;;2;2;2013
;;;2;50;1964
;;28000;1;53;1962
;;25774;1;30;1985
;;;2;33;1982
;;;1;6;2009
;;;1;2;2013
;;;2;53;1962
;;;1;55;1960
;;25774;1;30;1985
;;;2;25;1990
;;;1;4;2011
;;;1;0;2014
;;;1;61;1954
;;;2;42;1973
;;;1;23;1992
;;;2;20;1995
;;;1;16;1999
;;;2;42;1973
;;;2;17;1998
;;;1;56;1959
;;26000;2;54;1961
;;30000;1;31;1984
;;25774;1;22;1993
;;25774;2;26;1989
;;26000;1;28;1987
;;;2;5;2010
;;;2;46;1969
;;;2;11;2004
;;;2;47;1968
;;;1;22;1993
;;;2;24;1991
;;;1;22;1993
;;;2;22;1993
;;;2;0;2015
;;;2;53;1962
;;;1;20;1995
;;25774;1;27;1988
;;;1;90;1924
;;;1;48;1967
;;;1;26;1989
;;;2;30;1985
;;;2;10;2005
;;;1;4;2011
;;81700;1;33;1982
;;;2;33;1982
;;25774;1;31;1984
;;;2;25;1990
;;;2;4;2010
;;60000;1;23;1992
;;;1;27;1988
;;;2;24;1991
;;;1;5;2010
;;;1;1;2014
;;30000;1;25;1990
;;;2;22;1993
;;;2;0;2015
;;70000;1;56;1959
;;;2;54;1961
;;42000;1;57;1958
;;;2;61;1954
;;25774;1;35;1980
;;;2;40;1975
;;;1;21;1994
;;25774;1;19;1996
;;;1;11;2004
;;72000;1;59;1956
;;25774;2;50;1965
;;;1;19;1996
;;;2;14;2001
;;;1;52;1963
;;;2;37;1977
;;94000;1;41;1974
;;;2;16;1999
;;;1;13;2002
;;;1;47;1968
;;;2;41;1974
;;;1;15;2000
;;;2;8;2007
;;;2;1;2013
;;;1;57;1958
;;;2;48;1967
;;25774;1;21;1994
;;25774;2;33;1982
;;25774;1;32;1983
;;;2;66;1949
;;25774;1;57;1958
;;;2;46;1969
;;25774;2;24;1991
;;;2;8;2007
;;80000;1;63;1952
;;;2;49;1966
;;25774;1;31;1984
;;80500;2;72;1943
;;;1;81;1934
;;;1;45;1970
;;25774;2;40;1975
;;25774;2;19;1996
;;;1;16;1999
;;25774;1;47;1968
;;80500;1;54;1961
;;280000;1;68;1947
;;;2;42;1973
;;;2;17;1998
;;76000;1;40;1975
;;;2;35;1980
;;;1;7;2008
;;;1;3;2011
;;;2;51;1964
;;25774;1;24;1991
;;;1;2;2013
;;;2;23;1992
;;25774;1;21;1994
;;;2;20;1995
;;28000;1;33;1982
;;;2;32;1983
;;;2;6;2009
;;;2;0;2015
;;25774;1;32;1983
;;;2;30;1984
;;;1;12;2003
;;;1;8;2007
;;;2;3;2012
;;;2;54;1961
;;;1;29;1986
;;;2;25;1990
;;;1;8;2007
;;;2;6;2009
;;;1;5;2010
;;;2;46;1969
;;31800;2;24;1991
;;30000;2;27;1988
;;;1;0;2015
;;;2;53;1962
;;32000;2;23;1992
;;32000;2;21;1994
;;225000;1;73;1942
;;;2;65;1950
;;45200;1;56;1958
;;;2;50;1965
;;25774;2;29;1986
;;;1;9;2006
;;;1;13;2002
;;60000;1;30;1985
;;;2;38;1977
;;;2;9;2006
;;;2;31;1984
;;;2;10;2005
;;;1;7;2008
;;;1;46;1969
;;32000;1;46;1969
;;;2;40;1975
;;;1;14;2001
;;;1;11;2004
;;98;2;38;1977
;;98;2;16;1999
;;;2;0;2015
;;98;2;15;2000
;;98;1;12;2003
;;98;2;11;2004
;;98;2;22;1993
;;;1;28;1987
;;;1;41;1973
;;;2;41;1974
;;;1;20;1994
;;;2;69;1946
;;;2;56;1959
;;;2;33;1982
;;;1;16;1999
;;;2;12;2003
;;;1;21;1994
;;;2;23;1992
;;;1;28;1987
;;80544;1;40;1975
;;80543;2;38;1977
;;;1;16;1998
;;;1;3;2012
;;77322;1;69;1946
;;;1;44;1971
;;;2;51;1964
;;;2;18;1997
;;;2;3;2012
;;;1;14;2001
;;;2;13;2002
;;;2;77;1938
;;;2;73;1942
;;;1;51;1964
;;25774;1;28;1987
;;;2;28;1987
;;;2;10;
;;;2;9;2006
;;;1;40;1975
;;;2;38;1977
;;28000;2;19;1996
;;;1;15;2000
;;;2;47;1968
;;25774;1;54;1960
;;;1;10;2005
;;;1;63;1952
;;36000;2;57;1958
;;72000;2;26;1989
;;80000;1;37;1978
;;98;1;65;1950
;;;1;41;1974
;;25774;2;31;1984
;;25774;1;30;1985
;;;2;13;2002
;;;1;3;2012
;;25774;2;56;1959
;;25744;1;29;1986
;;;2;16;1999
;;;2;57;1958
;;;1;36;1979
;;;1;17;1998
;;;2;12;2003
;;;2;47;1968
;;;2;19;1996
;;;2;1;2014
;;;2;64;1951
;;33600;1;24;1990
;;98;1;58;1957
;;98;2;54;1960
;;98;1;31;1984
;;;1;18;1997
;;;1;72;1943
;;81500;2;68;1946
;;45000;1;35;1980
;;;2;12;2003
;;;1;64;1951
;;;2;67;1948
;;;2;35;1979
;;;1;18;1997
;;;1;14;2001
;;80543;2;57;1958
;;;1;30;1985
;;;2;57;1957
;;;2;33;1982
;;;2;16;1999
;;;2;13;2002
;;;2;11;2004
;;;1;70;1945
;;40000;1;38;1977
;;25774;1;46;1969
;;;2;40;1975
;;;1;11;2004
;;;1;9;2006
;;80543;1;53;1962
;;;1;17;1998
;;;1;15;2000
;;;1;4;2011
;;60000;2;34;1981
;;;2;10;2005
;;;1;0;2015
;;;2;58;1957
;;55200;2;36;1979
;;60000;1;44;1971
;;;2;40;1975
;;;1;18;1996
;;;1;17;1997
;;80543;2;66;1949
;;;1;30;1985
;;25774;1;20;1995
;;32000;1;34;1981
;;;2;32;1982
;;;1;10;2005
;;;2;3;2012
;;;1;81;1934
;;;1;30;1985
;;;2;38;1977
;;;1;42;1973
;;;2;17;1998
;;;1;14;2001
;;;1;13;2002
;;;1;12;2003
;;;2;8;2007
;;;2;6;2009
;;;1;3;2012
;;;2;1;2014
;;98;2;26;1989
;;80543;2;67;1948
;;98;2;34;1980
;;;1;8;2007
;;;1;2;2013
;;77322;2;74;1941
;;77322;2;47;1968
;;25774;2;22;1993
;;;1;12;2003
;;;2;32;1983
;;;2;15;2000
;;;2;78;1937
;;;1;57;1958
;;;1;43;1972
;;;2;53;1962
;;;1;13;2002
;;;2;12;2003
;;98;1;27;1988
;;;1;26;1989
;;120000;2;28;1986
;;;2;1;2013
;;;2;31;1984
;;;1;6;2009
;;80000;1;48;1967
;;80543;2;52;1963
;;;1;10;2005
;;120000;2;47;1967
;;;1;52;1963
;;;1;20;1995
;;;1;9;2006
;;50217;1;30;1985
;;53000;2;29;1986
;;98;1;55;1960
;;112000;2;48;1967
;;80543;2;42;1972
;;;1;3;2012
;;;2;63;1952
;;40000;1;38;1977
;;25774;1;27;1988
;;25774;2;34;1981
;;80543;1;25;1990
;;;2;65;1950
;;25774;2;30;1985
;;;1;3;2012
;;98;1;59;1956
;;;2;51;1964
;;;1;31;1984
;;;1;28;1987
;;;1;24;1991
;;98;1;47;1968
;;98;2;45;1970
;;82000;1;28;1987
;;325109;2;51;1964
;;600000;1;45;1970
;;610000;2;46;1969
;;;2;17;1998
;;;1;13;2002
;;80000;2;62;1953
;;32000;2;41;1974
;;;2;17;1997
;;;2;55;1960
;;40000;2;33;1982
;;;1;21;1994
;;;2;20;1995
;;;2;18;1996
;;25744;2;29;1985
;;25774;1;29;1986
;;;2;6;2009
;;;2;0;2015
;;25774;1;38;1977
;;77400;2;34;1981
;;;1;1;2014
;;25774;2;20;1994
;;600000;1;39;1976
;;;2;37;1978
;;;2;3;2011
;;;1;1;2014
;;;2;32;1983
;;140000;1;67;1948
;;600000;2;60;1955
;;77322;2;63;1952
;;80544;2;41;1974
;;;1;46;1969
;;;2;15;2000
;;80544;1;44;1971
;;;2;53;1962
;;25774;1;23;1992
;;340000;2;60;1955
;;180000;2;24;1991
;;320000;2;32;1983
;;;2;19;1996
;;14500;2;47;1968
;;;1;30;1985
;;14500;1;22;1993
;;200000;2;38;1977
;;;2;82;1933
;;;2;63;1952
;;84500;1;54;1961
;;;1;18;1997
;;85000;2;40;1975
;;;1;40;1975
;;;2;4;2011
;;;2;2;2013
;;;1;47;1968
;;;1;34;1981
;;;2;36;1978
;;;1;14;2001
;;;1;1;2013
;;;1;39;1976
;;;2;39;1976
;;;2;17;1998
;;;1;29;1986
;;14500;2;38;1977
;;;1;0;2015
;;;2;55;1960
;;25000;1;22;1993
;;;2;25;1990
;;;2;6;2009
;;;1;46;1969
;;;2;52;1963
;;25000;2;23;1992
;;;2;49;1965
;;25000;1;26;1989
;;;1;51;1963
;;70000;1;52;1963
;;;2;52;1963
;;;2;24;1991
;;;2;0;2014
;;98;1;28;1987
;;320000;2;36;1979
;;98;1;32;1983
;;46400;2;34;1980
;;;1;8;2007
;;;1;2;2013
;;98;1;32;1983
;;98;1;37;1978
;;270000;2;31;1984
;;25779;1;59;1956
;;;2;55;1960
;;;2;18;1997
;;;1;16;1999
;;25779;2;30;1985
;;;2;9;2006
;;;1;74;1941
;;80544;2;35;1980
;;;1;14;2001
;;26640;1;38;1977
;;36000;1;32;1983
;;25779;1;25;1990
;;;1;41;1974
;;98;1;59;1956
;;25779;2;44;1971
;;80544;2;25;1990
;;;1;8;2007
;;700000;1;39;1976
;;350000;2;39;1976
;;;1;0;2015
;;87000;2;62;1953
;;80000;1;49;1966
;;98;1;25;1990
;;98;2;29;1986
;;;1;0;2015
;;98;1;37;1977
;;321000;1;48;1967
;;;2;41;1974
;;;1;15;2000
;;;1;9;2006
;;98;1;56;1959
;;65433;1;71;1944
;;330000;2;65;1950
;;98;1;29;1986
;;87000;1;30;1985
;;;2;35;1980
;;;2;16;1999
;;;1;6;2009
;;;1;71;1944
;;;2;67;1948
;;;2;46;1969
;;;1;19;1996
;;;1;37;1978
;;;2;36;1979
;;98;1;65;1950
;;128000;2;60;1955
;;;1;55;1960
;;;2;51;1964
;;;1;23;1992
;;;1;26;1989
;;;2;26;1989
;;;2;9;2006
;;;2;2;2013
;;25774;2;38;1977
;;25774;1;52;1963
;;;1;5;2010
;;;1;41;1974
;;;1;39;
;;;2;62;1953
;;;2;25;1990
;;60000;2;46;1969
;;;1;48;1967
;;;2;14;2001
;;;2;12;2003
;;80544;2;78;1937
;;61000;1;28;1987
;;88000;2;28;1987
;;;2;3;2012
;;80544;2;26;1989
;;;2;77;1938
;;;1;71;1944
;;;2;68;1947
;;;1;38;1977
;;80544;2;87;1928
;;;2;62;1952
;;;1;69;1946
;;99;2;64;1951
;;80544;1;32;1983
;;90000;2;60;1955
;;80544;1;40;1975
;;80544;2;38;1977
;;;2;2;2013
;;;2;54;1961
;;29600;2;57;1958
;;80544;1;39;1976
;;;2;42;1973
;;;1;9;2005
;;;1;5;2010
;;;1;3;2012
;;77322;2;49;1966
;;;1;21;1994
;;;1;16;1998
;;;2;12;2003
;;;2;70;1945
;;80544;2;60;1955
;;80544;2;23;1992
;;80544;1;55;1959
;;208000;2;41;1974
;;;1;11;2004
;;220000;2;63;1952
;;100000;1;34;1981
;;160000;1;31;1984
;;169400;2;49;1966
;;100000;1;53;1962
;;;1;23;1992
;;;1;13;2002
;;;1;13;2002
;;25774;1;28;1987
;;;2;30;1985
;;;2;3;2012
;;;2;0;2015
;;;2;53;1962
;;40000;1;47;1968
;;40000;1;36;1978
;;48000;1;29;1986
;;;2;68;1947
;;25774;1;47;1968
;;;2;60;1955
;;;2;18;1997
;;;2;17;1998
;;25774;2;43;1972
;;36000;2;41;1974
;;;1;16;1999
;;;2;41;1974
;;;2;23;1992
;;60000;1;20;1995
;;;1;18;1997
;;;1;49;1966
;;198000;2;27;1988
;;;1;2;2013
;;80544;1;61;1954
;;;2;60;1955
;;;2;20;1995
;;38000;2;34;1981
;;;1;36;1979
;;;2;6;2009
;;;1;0;2015
;;80544;2;66;1949
;;96000;2;26;1989
;;;1;36;1979
;;148000;1;35;1980
;;163500;1;28;1986
;;;2;48;1967
;;;1;19;1996
;;;2;24;1991
;;;2;13;2002
;;;1;28;1987
;;;2;38;1977
;;;2;14;2001
;;;2;11;2003
;;;1;8;2007
;;;1;20;1995
;;;2;20;1995
;;;2;5;2010
;;;1;3;2012
;;;2;24;1991
;;;1;24;1991
;;;2;8;2007
;;;2;57;1958
;;35913;2;36;1979
;;;1;36;1979
;;;1;17;1998
;;;1;16;1999
;;;1;13;2002
;;;1;54;1961
;;54000;1;34;1981
;;22000;2;33;1982
;;;2;13;2001
;;;2;12;2003
;;54000;2;23;1992
;;60000;1;40;1974
;;45000;1;52;1963
;;;2;60;1955
;;;1;19;1996
;;40000;1;33;1982
;;25000;2;30;1984
;;;2;27;1988
;;98;1;30;1985
;;;1;2;2013
;;;2;0;2015
;;80000;2;69;1946
;;200000;2;31;1984
;;85000;1;57;1958
;;;2;43;1972
;;;2;15;2000
;;;1;2;2013
;;56000;2;25;1990
;;80544;2;42;1973
;;80500;2;40;1975
;;;1;49;1966
;;;1;11;2004
;;;1;3;2012
;;80500;2;78;1937
;;22600;1;39;1976
;;40000;1;37;1978
;;42000;2;36;1979
;;;1;11;2004
;;;1;10;2005
;;105000;2;73;1942
;;77000;2;41;1974
;;;2;16;1999
;;;2;8;2007
;;;2;32;
;;;1;17;1998
;;340000;1;81;1934
;;;2;77;1938
;;109223;1;79;1936
;;;2;76;1939
;;42700;1;43;1972
;;25774;2;33;1982
;;;2;11;2004
;;;1;9;2006
;;40200;1;31;1984
;;33600;2;26;1988
;;;2;4;2011
;;25774;2;26;1989
;;28000;1;47;1968
;;;2;36;1979
;;;1;13;2002
;;;2;12;2003
;;;2;20;1995
;;25774;1;20;1995
;;;2;1;2014
;;34000;1;31;1984
;;;2;29;1986
;;;1;3;2011
;;25774;2;43;1972
;;;1;21;1994
;;;1;12;2003
;;;2;57;1958
;;25774;1;23;1992
;;27000;1;26;1989
;;25774;2;23;1992
;;25774;2;32;1983
;;;1;5;2010
;;;1;3;2012
;;;1;20;1995
;;70000;2;54;1961
;;80000;1;24;1991
;;34000;2;27;1988
;;;2;5;2010
;;;1;56;1959
;;30000;2;55;1960
;;25774;1;20;1995
;;26000;2;30;1985
;;;1;8;2007
;;;1;62;1953
;;;2;49;1966
;;;1;19;1996
;;;2;24;1991
;;;2;6;2008
;;;1;2;2013
;;25774;1;28;1986
;;;2;27;1988
;;;2;9;2006
;;;2;4;2011
;;80543;1;47;1968
;;98;2;26;1989
;;;2;20;1995
;;25774;1;51;1964
;;;2;51;1964
;;52000;2;28;1987
;;88000;1;28;1987
;;;1;0;2015
;;40000;1;31;1984
;;;1;40;1974
;;;2;27;1988
;;;1;7;2007
;;;1;3;2012
;;25774;1;30;1985
;;;2;34;1981
;;;2;12;2003
;;;2;9;2006
;;;2;71;1944
;;80543;2;42;1972
;;;2;8;2007
;;39982;1;33;1982
;;77322;1;68;1947
;;25774;2;47;1968
;;;1;16;1998
;;77322;1;58;1957
;;25774;1;41;1974
;;25774;2;29;1986
;;25774;2;30;1985
;;;2;15;2000
;;;1;3;2012
;;;1;60;1955
;;77322;2;58;1957
;;;1;38;1977
;;32000;2;35;1979
;;;1;12;2003
;;;2;2;2013
;;25774;1;28;1987
;;;2;21;1994
;;;1;3;2012
;;;2;45;1970
;;;1;13;2002
;;;1;49;1966
;;;1;68;1947
;;;2;36;1979
;;25774;1;21;1994
;;;1;1;2014
;;77322;1;72;1943
;;;2;31;1984
;;;2;9;2006
;;;1;6;2009
;;80543;1;36;1979
;;;2;26;1989
;;;2;2;2013
;;25774;2;30;1984
;;68000;2;36;1979
;;;2;3;2012
;;276000;1;36;1979
;;150000;1;33;1982
;;150000;2;31;1984
;;;2;78;1937
;;25774;2;53;1962
;;25774;2;31;1984
;;30000;1;23;1992
;;;2;26;1989
;;;2;4;2011
;;;1;2;2013
;;;2;22;1993
;;;1;37;1978
;;25774;1;45;1970
;;;2;19;1996
;;;1;17;1998
;;;2;21;1994
;;77322;2;57;1958
;;80544;1;31;1984
;;;1;34;1981
;;;2;33;1982
;;;2;8;2007
;;;1;5;2010
;;25774;1;55;1960
;;;2;47;1967
;;;1;13;2002
;;;1;22;1993
;;;2;16;1999
;;;2;0;2014
;;72000;2;81;1934
;;;2;57;1958
;;160000;1;28;1987
;;;2;22;1993
;;25774;1;33;1982
;;;2;34;1981
;;;1;7;2008
;;80450;1;33;1981
;;;2;32;1983
;;;2;13;2002
;;;2;7;2008
;;;1;0;2014
;;;1;62;1953
;;25774;1;29;1986
;;;2;20;1995
;;;2;4;2011
;;25774;1;28;1987
;;;2;23;1992
;;;2;2;2013
;;;2;51;1964
;;154644;2;63;1952
;;104000;2;31;1984
;;;2;41;1974
;;;1;9;2006
;;77322;2;83;1932
;;80300;1;37;1978
;;68000;2;29;1986
;;;1;57;1958
;;;2;49;1965
;;89000;1;26;1989
;;;1;22;1993
;;;2;27;1988
;;24000;1;27;1988
;;;1;27;1988
;;25774;2;25;1990
;;25774;2;30;1985
;;;1;3;2012
;;;1;46;1969
;;;2;45;1970
;;;2;23;1992
;;;1;20;1995
;;;2;77;1938
;;;1;48;1967
;;;2;17;1997
;;;1;11;2004
;;32000;1;29;1985
;;80543;2;60;1954
;;;2;67;1948
;;;1;45;1970
;;83554;2;61;1954
;;;2;86;1929
;;25774;1;40;1975
;;77322;2;60;1955
;;;2;25;1990
;;900000;1;70;1945
;;86000;2;56;1959
;;;2;28;1987
;;;2;48;1967
;;;1;74;1941
;;;2;65;1950
;;;2;42;1973
;;;2;68;1946
;;;1;40;1975
;;60000;2;45;1970
;;;1;17;1998
;;;2;15;2000
;;;1;10;2005
;;81500;2;47;1968
;;;1;48;1967
;;81500;2;25;1990
;;;1;20;1995
;;;2;24;1991
;;;1;50;1965
;;;2;80;1935
;;;2;61;1954
;;;1;58;1957
;;16000;1;57;1958
;;;2;52;1963
;;;2;44;1971
;;;1;14;2001
;;;2;46;1969
;;;2;24;1991
;;;2;16;1999
;;80000;1;85;1929
;;120000;1;61;1954
;;120000;1;48;1967
;;;2;57;1958
;;;1;16;1999
;;;1;60;1954
;;;2;52;1963
;;;2;19;1996
;;;1;56;1959
;;;2;73;1942
;;32000;1;53;1962
;;;2;39;1976
;;;1;15;1999
;;;2;53;1962
;;25774;1;26;1989
;;25774;2;24;1991
;;;1;7;2008
;;;2;63;1952
;;;1;65;1950
;;;1;67;1948
;;;1;32;1983
;;;2;27;1988
;;;2;7;2008
;;;2;3;2012
;;;2;81;1934
;;;2;62;1953
;;;1;82;1933
;;;1;33;1982
;;;2;50;1964
;;;2;14;2001
;;;2;13;2002
;;;2;4;2011
;;148000;2;65;1950
;;77322;1;63;1952
;;;1;90;1925
;;77322;2;70;1945
;;;2;48;1967
;;30400;2;42;1973
;;;1;16;1998
;;;2;45;1970
;;;2;23;1992
;;;2;21;1994
;;;1;40;1975
;;27480;2;38;1977
;;44880;2;21;1994
;;;1;1;2014
;;;2;16;1999
;;118920;1;72;1943
;;56000;1;40;1975
;;51240;2;34;1981
;;;2;16;1999
;;77322;2;78;1937
;;80544;1;47;1968
;;;2;30;1985
;;;2;13;2002
;;;2;6;2009
;;64000;1;52;1963
;;;2;47;1968
;;;2;22;1993
;;;1;21;1994
;;25774;1;49;1966
;;;2;35;1979
;;36000;1;38;1977
;;;2;34;1980
;;;2;12;2003
;;72000;1;45;1970
;;;2;39;1976
;;;1;8;2007
;;;2;3;2012
;;32000;1;55;1960
;;;2;52;1963
;;25774;1;27;1988
;;240000;1;83;1932
;;;2;74;1941
;;80544;2;53;1962
;;103096;2;53;1962
;;32000;2;33;1982
;;;1;14;2001
;;;1;10;2005
;;240000;1;78;1936
;;;2;66;1949
;;;2;44;1971
;;80500;1;57;1958
;;;2;88;1927
;;144000;2;66;1948
;;;1;15;2000
;;25350;1;35;1980
;;36000;2;26;1989
;;77000;1;62;1953
;;;2;60;1955
;;150000;1;68;1947
;;;2;49;1966
;;;1;22;1993
;;200000;1;27;1987
;;48000;2;29;1985
;;80500;2;53;1962
;;60000;2;22;1993
;;;2;34;1981
;;;1;19;1996
;;;2;14;2001
;;120000;1;37;1978
;;;2;73;1942
;;;2;59;1956
;;;1;21;1994
;;25774;1;24;1991
;;;2;80;1934
;;;2;50;1965
;;;1;22;1993
;;;2;56;1959
;;;2;33;1982
;;;1;48;1967
;;;2;54;1961
;;;2;19;1996
;;;1;51;1964
;;;1;52;1963
;;;2;44;1971
;;;2;21;1994
;;;1;19;1996
;;103274;1;65;1950
;;;2;64;1951
;;;1;44;1971
;;25774;1;21;1994
;;40000;1;38;1977
;;;2;33;1982
;;;1;16;1999
;;;2;11;2004
;;80500;2;52;1963
;;;2;79;1936
;;28800;1;40;1975
;;;2;67;1948
;;31200;1;37;1978
;;48000;1;53;1962
;;25774;1;18;1997
;;282000;1;60;1955
