COUNTY;STATE;AporteMensual;Genero;Edad;FechaNacimiento
;;;2;52;1963
;;;2;20;1995
;;260000;1;75;1939
;;77200;2;51;1964
;;;1;50;1965
;;;2;43;1972
;;;1;21;1994
;;;2;15;2000
;;52000;1;32;1983
;;;2;31;1984
;;;1;10;2005
;;;1;6;2009
;;34000;1;27;1988
;;;2;21;1994
;;;2;33;1982
;;;1;16;1999
;;;2;14;2001
;;;2;7;2008
;;;2;69;1946
;;;2;53;1962
;;;2;17;1998
;;;1;29;1986
;;;2;26;1989
;;;1;7;2008
;;;1;3;2011
;;25000;1;75;1940
;;;2;50;1965
;;;2;22;1993
;;;2;16;1999
;;;2;23;1992
;;;1;2;2012
;;49000;2;37;1978
;;55000;1;39;1976
;;;2;3;2012
;;40000;1;46;1969
;;;1;61;1954
;;;2;57;1958
;;;1;55;1960
;;98;2;31;1984
;;;1;0;2015
;;;2;35;1980
;;;2;16;1999
;;;2;7;2008
;;;1;74;1941
;;86000;1;31;1983
;;98;1;35;1979
;;98;2;27;1988
;;193800;2;59;1956
;;200000;1;62;1953
;;99;2;58;1956
;;;2;21;1994
;;23000;1;61;1953
;;;2;65;1950
;;;2;30;1985
;;;1;2;2013
;;44000;2;38;1977
;;;1;15;2000
;;;2;13;2002
;;24000;1;25;1990
;;;2;23;1992
;;;2;5;2010
;;;1;4;2011
;;;1;0;2015
;;18400;2;37;1978
;;;1;18;1997
;;;1;14;2001
;;;1;8;2007
;;80500;1;65;1950
;;;2;69;1946
;;;1;36;1979
;;98;2;80;1935
;;;1;54;1961
;;;1;52;1963
;;;1;58;1957
;;;2;55;1959
;;;2;33;1982
;;;2;13;2002
;;;1;10;2005
;;;1;32;1982
;;;1;40;1975
;;;2;29;1986
;;;2;12;2003
;;;2;9;2005
;;;1;2;2013
;;;2;22;1993
;;;2;0;2015
;;;2;19;1996
;;;2;18;1996
;;;2;14;2001
;;;2;24;1991
;;360000;2;37;1978
;;220000;2;25;1990
;;;2;55;1960
;;;2;61;1954
;;;1;41;1974
;;;2;39;1976
;;;1;17;1998
;;;2;15;2000
;;;2;20;1995
;;;1;26;1989
;;;2;63;1952
;;;2;30;1985
;;;2;9;2006
;;;1;5;2010
;;;2;0;2014
;;;2;82;1933
;;;1;17;1997
;;25600;1;54;1961
;;;2;47;1968
;;;2;26;1989
;;98;1;22;1993
;;;1;4;2011
;;;1;83;1932
;;;2;68;1947
;;;2;72;1943
;;79000;2;69;1946
;;;1;64;1951
;;;2;83;1932
;;90000;1;58;1957
;;;1;71;1943
;;25774;1;29;1986
;;;2;57;1958
;;;1;19;1996
;;;1;22;1993
;;;2;20;1995
;;;2;1;2014
;;;2;51;1964
;;;1;23;1992
;;;1;22;1993
;;;1;20;1995
;;;2;62;1953
;;;1;75;
;;;1;72;1943
;;;2;42;1973
;;80500;1;29;1985
;;27750;2;26;1989
;;100000;2;35;1980
;;;2;14;2001
;;;1;9;2006
;;100000;1;37;1978
;;;1;45;1970
;;;2;18;1997
;;;1;0;2014
;;;1;41;1974
;;24000;2;26;1988
;;;1;8;2007
;;;1;21;1994
;;;2;18;1997
;;250000;1;55;1960
;;;1;20;1995
;;;1;35;1980
;;31600;1;33;1982
;;48000;2;25;1990
;;;2;39;1976
;;;2;15;2000
;;;1;5;2010
;;;1;19;1996
;;;2;16;1999
;;;1;20;1995
;;;1;17;1998
;;;1;21;1994
;;80500;1;80;1935
;;100000;1;52;1963
;;400000;2;56;1959
;;80500;1;40;1975
;;;1;29;1986
;;;2;35;1980
;;;2;38;1977
;;;2;15;2000
;;;2;11;2004
;;;2;11;2004
;;;2;11;2004
;;;1;30;1985
;;;2;17;1998
;;;2;1;2014
;;77322;2;72;1943
;;;1;55;1959
;;;2;43;1972
;;;1;5;2010
;;;2;52;1963
;;80500;2;48;1966
;;;1;21;1994
;;;2;13;2002
;;;2;47;1968
;;80500;2;35;1980
;;;2;2;2013
;;;2;0;2015
;;;2;72;1943
;;300000;1;79;1935
;;120000;1;52;1963
;;87000;1;49;1966
;;;2;49;1965
;;30000;2;32;1983
;;25811;2;24;1991
;;;1;2;2013
;;;1;27;1988
;;;2;49;1966
;;;1;46;1969
;;;2;11;2004
;;;1;8;2007
;;28000;1;59;1956
;;;2;56;1959
;;;2;24;1991
;;;1;5;2010
;;400000;2;65;1950
;;;2;39;1976
;;;2;21;1994
;;;2;17;1998
;;;2;0;2015
;;;1;15;1999
;;;1;13;2002
;;;1;24;1991
;;;1;46;1969
;;;2;44;1971
;;;1;17;1998
;;;1;11;2004
;;;1;9;2006
;;60000;1;31;1984
;;25800;2;30;1985
;;350000;1;66;1949
;;359000;2;61;1953
;;192000;1;35;1980
;;80500;1;31;1984
;;80500;1;49;1966
;;;2;39;1976
;;;1;21;1993
;;;2;19;1995
;;;2;18;1997
;;;2;13;2002
;;80500;2;35;1980
;;200000;1;46;1969
;;;2;9;2006
;;;2;59;1956
;;;1;74;1941
;;26000;1;34;1981
;;;2;40;1975
;;;1;47;1968
;;;2;17;1998
;;;2;9;2006
;;80500;1;48;1967
;;98;2;48;1967
;;40000;2;24;1991
;;;1;21;1994
;;;2;17;1998
;;78000;1;74;1941
;;;1;40;1975
;;;2;40;1975
;;;2;11;2004
;;;1;7;2008
;;;1;45;1970
;;;2;44;1971
;;;1;2;2013
;;;1;69;1946
;;;2;21;1993
;;;2;4;2011
;;;2;35;1980
;;25800;1;37;1978
;;;1;7;2008
;;;2;4;2011
;;;2;59;1956
;;;2;5;2010
;;48000;1;39;1976
;;30000;2;37;1978
;;;1;11;2004
;;;1;3;2012
;;;1;55;1960
;;25800;1;23;1992
;;;2;22;1993
;;;1;0;2015
;;;1;48;1967
;;300000;2;52;1963
;;;2;19;1996
;;;2;40;1975
;;;2;18;1997
;;;1;17;1998
;;;1;3;2012
;;98;1;32;1983
;;25000;2;35;1980
;;;1;8;2007
;;;1;0;2015
;;;1;46;1968
;;;2;51;1964
;;;1;19;1996
;;;1;13;2002
;;;1;10;2005
;;;1;78;1937
;;;2;76;1939
;;98;1;53;1962
;;;2;51;1964
;;;1;21;1994
;;;1;15;2000
;;81635;2;30;1985
;;98;2;20;1995
;;84000;1;51;1964
;;98;2;48;1967
;;;2;21;1993
;;;2;17;1998
;;;1;14;2001
;;;1;16;1999
;;;1;42;1972
;;;2;30;1985
;;;1;3;2012
;;113000;2;63;1952
;;98;2;36;1979
;;;1;16;1999
;;;2;13;2002
;;;1;43;1972
;;;2;36;1978
;;98;2;21;1994
;;;2;19;1996
;;;1;9;2006
;;98;1;56;1959
;;98;2;44;1971
;;;1;21;1994
;;98;1;36;1979
;;;2;30;1985
;;;1;5;2010
;;;2;43;1972
;;;1;50;1964
;;;2;51;1964
;;;2;24;1991
;;16000;2;27;1988
;;98;1;31;1984
;;;2;7;2008
;;;1;96;1919
;;98;1;53;1962
;;98;2;22;1993
;;98;1;35;1980
;;98;2;27;1988
;;;1;1;2014
;;71000;1;71;1944
;;;2;42;1972
;;;2;14;2001
;;;1;10;2004
;;;2;65;1950
;;;1;36;1978
;;98;1;28;1987
;;;2;27;1988
;;;1;9;2006
;;;1;3;2012
;;180000;1;48;1967
;;180000;2;39;1976
;;;1;9;2005
;;;1;4;2011
;;;1;0;2015
;;;2;28;1986
;;;2;77;1938
;;;2;55;1959
;;;1;27;1988
;;30000;1;23;1992
;;98;2;50;1965
;;;1;36;1979
;;;2;29;1985
;;;1;3;2012
;;98;1;34;1981
;;;2;39;1976
;;;2;11;2004
;;;1;5;2009
;;;1;43;1972
;;;2;41;1974
;;;1;23;1992
;;;1;19;1996
;;;1;18;1997
;;;1;13;2002
;;98;1;75;1940
;;;2;74;1940
;;120000;1;80;1935
;;;2;67;1948
;;98;2;45;1970
;;80000;1;54;1961
;;;2;22;1993
;;;2;21;1994
;;;1;14;2000
;;48000;1;47;1968
;;98;2;46;1969
;;30000;2;24;1991
;;;1;23;1992
;;;1;17;1997
;;;1;8;2006
;;32000;1;33;1982
;;;2;23;1992
;;;1;0;2015
;;50000;1;43;1972
;;;2;38;1977
;;;1;15;2000
;;;2;5;2010
;;78000;1;85;1930
;;98;1;26;1989
;;;2;28;1987
;;;2;0;2015
;;;1;59;1956
;;;2;83;1932
;;;2;56;1959
;;;2;62;1953
;;;1;28;1987
;;98;1;39;1975
;;;2;33;1982
;;;1;9;2006
;;;1;3;2012
;;;2;73;1942
;;98;2;31;1984
;;;1;11;2003
;;;2;3;2012
;;;1;24;1991
;;;2;25;1990
;;;2;2;2013
;;247000;2;38;1977
;;;1;11;2004
;;;1;56;1958
;;;1;76;1938
;;48000;2;32;1982
;;99;2;43;1972
;;;1;52;1963
;;;2;18;1997
;;;1;11;2004
;;77000;2;42;1973
;;;1;21;1994
;;;1;16;1999
;;;1;10;2004
;;98;1;82;1933
;;;2;78;1937
;;;1;47;1968
;;;1;15;1999
;;;1;15;1999
;;;2;72;1943
;;;1;41;1974
;;78000;2;64;1951
;;;1;22;1992
;;;2;40;1975
;;;2;1;2014
;;;1;35;1980
;;;2;32;1982
;;;1;11;2004
;;;1;4;2011
;;;1;1;2014
;;;1;41;1974
;;;2;71;1944
;;;2;59;1956
;;;1;37;1978
;;;1;18;1997
;;99;1;31;
;;;2;25;
;;;1;2;
;;;2;18;1997
;;;1;37;1978
;;;2;31;1984
;;;2;8;2007
;;;1;73;1942
;;;2;75;1940
;;40000;1;49;1966
;;;1;48;1967
;;;2;10;2005
;;;1;66;1949
;;;2;21;1993
;;25774;1;27;1988
;;;2;24;1991
;;74000;2;23;1992
;;;1;50;1965
;;74000;2;51;1964
;;;2;17;1998
;;74000;2;61;1954
;;;1;31;1984
;;;1;22;1993
;;;1;21;1994
;;25774;1;32;1982
;;220000;1;25;1990
;;;1;20;1995
;;;2;54;1961
;;350000;1;69;1946
;;79000;2;86;1929
;;180000;2;40;1974
;;;1;21;1994
;;;1;19;1996
;;;2;9;2005
;;;1;6;2009
;;;2;64;1951
;;;2;21;1994
;;;2;18;1997
;;;2;16;1999
;;;2;45;1970
;;25775;1;46;1969
;;;2;40;1975
;;;2;17;1997
;;;1;14;2001
;;;1;63;1952
;;;2;57;1958
;;79000;1;23;1992
;;;2;24;1991
;;25775;1;32;1983
;;25775;1;31;1984
;;;2;20;1995
;;;2;2;2013
;;;1;52;1963
;;;2;41;1973
;;36000;2;23;1992
;;;1;17;1997
;;98;1;60;1954
;;;2;60;1955
;;98;2;39;1976
;;;1;53;1962
;;;2;47;1968
;;;2;10;2004
;;;2;66;1949
;;;2;37;1978
;;85000;2;44;1971
;;;1;15;2000
;;25774;1;33;1982
;;;2;36;1978
;;;2;19;1996
;;;1;1;2014
;;;2;49;1966
;;;1;18;1997
;;73000;1;66;1949
;;;2;65;1949
;;;2;27;1988
;;;1;7;2008
;;;1;45;1970
;;70000;1;26;1989
;;;2;21;1994
;;;2;12;2003
;;50000;1;32;1983
;;98;2;22;1993
;;32000;1;33;1982
;;28000;2;33;1982
;;;2;18;1997
;;;2;14;2001
;;;1;10;2005
;;;2;44;1971
;;;1;41;1974
;;;1;22;1993
;;;2;18;1997
;;;1;11;2003
;;;2;5;2010
;;;1;39;1976
;;81000;2;33;1982
;;;1;14;2001
;;;1;4;2010
;;;1;0;2015
;;;1;29;1986
;;26000;2;26;1989
;;;1;2;2013
;;;2;53;1961
;;;2;44;1971
;;;2;17;1998
;;26000;2;27;1988
;;;2;7;2008
;;26000;1;29;1986
;;26000;1;21;1994
;;;2;22;1992
;;26000;2;42;1973
;;;2;13;2002
;;;1;11;2004
;;26000;2;21;1994
;;26000;1;54;1961
;;;2;52;1963
;;26000;1;21;1994
;;26000;1;29;1986
;;;2;8;2007
;;;1;42;1973
;;;2;35;1980
;;;2;17;1997
;;;2;14;2001
;;24500;1;28;1987
;;;2;22;1992
;;;2;0;2015
;;;2;21;1994
;;24500;1;25;1990
;;;2;48;1967
;;24500;2;22;1993
;;80500;2;25;1990
;;;1;1;2013
;;24500;1;24;1991
;;25000;2;26;1989
;;;1;7;2008
;;;1;5;2010
;;;2;22;1993
;;;1;19;1996
;;;2;36;1979
;;;1;6;2009
;;;2;43;1972
;;;2;20;1995
;;;1;1;2014
;;;2;14;2001
;;24500;2;24;1991
;;;2;4;2011
;;;1;29;1986
;;24500;2;28;1987
;;;2;11;2004
;;;1;7;2008
;;;2;50;1965
;;72000;1;19;1995
;;24500;2;24;1991
;;24500;1;25;1990
;;;2;4;2011
;;;2;77;1938
;;;2;28;1987
;;;1;12;2003
;;;2;6;2008
;;200000;1;68;1947
;;;1;43;1972
;;;1;16;1998
;;;1;14;2001
;;98;1;32;1983
;;;2;32;1983
;;35000;1;55;1960
;;;2;42;1972
;;;2;21;1994
;;;2;12;2003
;;;2;6;2009
;;;2;48;1967
;;;2;20;1994
;;;1;4;2011
;;;2;0;2015
;;;1;50;1965
;;24500;2;44;1971
;;;2;19;1996
;;;2;18;1997
;;;2;65;1949
;;;2;42;1973
;;;1;45;1969
;;;1;25;1989
;;;2;19;1996
;;;1;17;1998
;;;1;8;2007
;;99;1;41;1974
;;;2;41;1974
;;25774;1;20;1995
;;;1;13;2002
;;;1;12;2003
;;74000;2;37;1978
;;74000;1;36;1978
;;;2;15;2000
;;;2;10;2005
;;;1;37;1978
;;25775;2;31;1984
;;;1;13;2002
;;;1;6;2008
;;;1;52;1963
;;;2;46;1969
;;;2;18;1997
;;;1;19;1996
;;;2;12;2003
;;;2;11;2004
;;;1;5;2010
;;;2;19;1996
;;;1;1;2014
;;;2;49;
;;40000;1;30;1985
;;;1;34;1980
;;80400;1;32;1983
;;;2;33;1982
;;;2;11;2004
;;;1;24;1991
;;25774;2;26;1989
;;;1;3;2012
;;25774;1;58;1957
;;25774;2;40;1975
;;;2;16;1998
;;80400;1;46;1969
;;;2;46;1969
;;;2;23;1991
;;;2;5;2010
;;;2;65;1950
;;;1;45;1970
;;;1;21;1994
;;;2;33;1982
;;150000;1;53;1962
;;;2;49;1966
;;;2;19;1996
;;;2;16;1999
;;;1;11;2003
;;;1;31;1984
;;;2;30;1985
;;;2;18;1997
;;;1;19;1995
;;80000;1;40;1975
;;35000;2;36;1979
;;;1;11;2004
;;;2;8;2007
;;;1;48;1967
;;;2;44;1971
;;;1;8;2007
;;50000;2;47;1968
;;;1;13;2002
;;;1;5;2010
;;94000;2;32;1983
;;30000;1;29;1986
;;26000;2;22;1993
;;;1;27;1987
;;;2;30;1985
;;;2;9;2006
;;;1;7;2008
;;26000;1;60;1955
;;;1;47;1968
;;98;1;48;1967
;;;2;20;1995
;;;1;6;2009
;;;1;2;2012
;;85000;1;78;1937
;;;2;57;1958
;;;2;11;2004
;;110000;1;44;1971
;;;2;44;1971
;;;1;19;1996
;;;1;23;1992
;;;2;20;1995
;;;1;36;1979
;;92000;2;37;1978
;;;1;14;2000
;;;1;6;2009
;;98;1;30;1985
;;;2;30;1985
;;;2;15;2000
;;;1;30;1985
;;80500;1;33;1981
;;;2;34;1981
;;;1;7;2008
;;;1;0;2015
;;;1;64;1951
;;;2;52;1963
;;48000;2;26;1989
;;28000;2;24;1991
;;80500;1;27;1988
;;;2;24;1991
;;;2;0;2015
;;;2;26;1989
;;80500;1;58;1957
;;28000;2;46;1969
;;;1;18;1997
;;80500;1;57;1958
;;;1;36;1979
;;;2;29;1986
;;;2;12;2003
;;;1;10;2005
;;;2;76;1939
;;;1;54;1961
;;98;2;47;1968
;;;2;28;1987
;;;1;8;2007
;;;1;20;1995
;;;1;18;1997
;;;2;16;1999
;;;2;11;2004
;;;2;9;2006
;;;2;8;2007
;;77400;1;63;1951
;;;2;61;1954
;;;1;26;1989
;;25800;1;20;1995
;;132000;2;67;1948
;;;1;42;1973
;;100000;2;28;1987
;;;2;21;1994
;;;2;3;2012
;;;2;54;1961
;;80500;1;32;1983
;;80500;2;31;1984
;;;1;8;2007
;;;1;3;2012
;;25800;1;37;1978
;;;2;37;1978
;;;1;10;2005
;;;2;7;2008
;;;2;4;2010
;;32000;1;26;1989
;;;2;26;1989
;;;1;3;2012
;;;1;0;2015
;;32000;1;29;1986
;;77000;2;56;1959
;;;2;19;1996
;;;1;16;1999
;;;2;33;1982
;;;1;11;2004
;;;1;4;2011
;;;1;30;1985
;;32000;1;20;1995
;;;2;20;1995
;;;2;54;1961
;;;2;27;1988
;;;1;7;2008
;;;1;2;2013
;;;2;45;1970
;;;1;22;1993
;;25800;2;21;1994
;;;2;18;1997
;;80000;1;37;1978
;;;1;12;2003
;;450000;2;59;1956
;;;2;21;1994
;;;2;43;1972
;;;1;47;1968
;;;2;18;1997
;;;1;10;2005
;;25800;2;52;1963
;;;2;12;2003
;;;1;23;1992
;;;2;21;1994
;;25800;1;51;1964
;;;2;50;1965
;;;1;24;1991
;;;2;20;1995
;;;2;3;2012
;;;2;0;2015
;;;1;4;2011
;;;2;1;2014
;;25800;1;28;1987
;;;2;39;1976
;;;1;4;2011
;;;2;0;2015
;;80500;1;56;1959
;;;2;52;1963
;;;2;18;1997
;;;2;22;1993
;;25800;1;26;1989
;;;1;1;2014
;;197000;2;54;1960
;;80500;1;26;1989
;;60000;1;59;1956
;;;2;57;1958
;;;1;15;2000
;;80700;2;63;1952
;;80700;2;61;1954
;;;2;18;1997
;;;2;63;1952
;;;1;80;1935
;;80700;1;38;1977
;;;1;13;2002
;;;1;70;1945
;;80700;1;43;1972
;;;2;41;1974
;;48000;1;22;1993
;;;2;16;1999
;;80700;1;35;1980
;;;2;31;1984
;;;1;11;2004
;;;1;8;2007
;;;2;55;1960
;;;1;57;1957
;;25000;1;26;1989
;;27400;2;24;1991
;;;2;8;2007
;;600000;1;68;1947
;;;2;60;1955
;;200000;1;35;1980
;;200000;1;30;1985
;;;2;39;1976
;;25000;1;22;1993
;;;2;12;2003
;;;1;21;1993
;;;2;21;1994
;;;1;1;2014
;;;2;28;1986
;;;2;11;2004
;;;2;9;2006
;;;2;6;2009
;;;2;31;1984
;;;1;9;2006
;;;1;6;2009
;;;2;42;1973
;;;2;12;2003
;;;2;9;2006
;;120000;1;72;1943
;;;2;60;1955
;;;2;28;1987
;;;2;2;2013
;;;2;33;1981
;;86000;1;37;1978
;;;1;13;2002
;;;2;9;2006
;;;2;7;2008
;;;1;1;2013
;;25000;1;35;1980
;;;2;37;1978
;;;1;5;2010
;;;2;3;2012
;;;1;49;1966
;;;2;45;1970
;;27400;2;22;1993
;;;1;21;1994
;;;1;27;1988
;;;2;22;1993
;;;1;2;2013
;;;2;22;1993
;;;1;27;1988
;;77322;2;65;1950
;;98;1;27;1988
;;;1;9;2006
;;48000;1;36;1979
;;25800;2;30;1985
;;;2;12;2002
;;;2;10;2005
;;76000;1;49;1966
;;;2;47;1968
;;;2;19;1996
;;;1;16;1998
;;160000;1;55;1960
;;30000;2;36;1979
;;;2;13;2002
;;;2;11;2004
;;25800;1;46;1969
;;;2;41;1974
;;;2;12;2002
;;85000;2;56;1959
;;94000;1;34;1981
;;;2;31;1984
;;77322;1;34;1981
;;;2;10;2005
;;;2;4;2011
;;34000;1;35;1980
;;;2;38;1977
;;264000;1;57;1958
;;;2;51;1964
;;;1;30;1984
;;;2;24;1991
;;;2;2;2013
;;;2;7;2008
;;;1;1;2014
;;44067;2;27;1988
;;;2;5;2010
;;;2;44;1971
;;80600;2;21;1994
;;;2;71;1944
;;;2;54;1961
;;;1;57;1958
;;;1;23;1991
;;;1;21;1994
;;;1;82;1933
;;;2;79;1935
;;26000;1;37;1978
;;26000;2;58;1957
;;;2;22;1993
;;25350;1;36;1979
;;;2;29;1986
;;;2;13;2002
;;;1;8;2007
;;;1;5;2010
;;;2;49;1966
;;;1;15;2000
;;;1;26;1989
;;;2;21;1994
;;;1;5;2010
;;;2;74;1941
;;;2;51;1964
;;;1;45;1970
;;;2;79;1936
;;;2;52;1963
;;25350;1;29;1986
;;;1;14;2001
;;;2;81;1934
;;;1;34;1980
;;;2;28;1987
;;;2;12;2003
;;;2;11;2004
;;;2;13;2002
;;48000;1;54;1961
;;28800;2;46;1969
;;;2;10;2004
;;;1;28;1987
;;;2;24;1991
;;;1;4;2011
;;;1;46;1969
;;34000;2;40;1975
;;;2;10;2005
;;40200;1;45;1970
;;25770;2;42;1973
;;;1;23;1992
;;;1;14;2001
;;25770;2;21;1994
;;;1;30;1985
;;;1;81;1934
;;;2;50;1965
;;;2;43;1972
;;;1;23;1992
;;;1;17;1998
;;;2;15;2000
;;77320;2;59;1956
;;;2;33;1982
;;;2;16;1999
;;;2;9;2006
;;;2;49;1966
;;;1;14;2000
;;;1;72;1943
;;;2;86;1929
;;;2;49;1966
;;;2;9;2006
;;;1;24;1990
;;;2;18;1997
;;;2;48;1967
;;26000;1;47;1968
;;40000;1;31;1984
;;;2;77;1938
;;;2;10;2005
;;80500;1;62;1953
;;;2;57;1958
;;;1;66;1949
;;;1;23;1992
;;;2;30;1985
;;;1;19;1996
;;;2;57;1958
;;;2;35;1980
;;;2;37;1978
;;35000;1;17;1998
;;;2;50;1965
;;77322;1;56;1959
;;80500;2;25;1989
;;;2;18;1997
;;34000;1;30;1985
;;;2;28;1987
;;26000;1;58;1957
;;;1;10;2005
;;;2;7;2008
;;25774;1;60;1955
;;;2;57;1958
;;28000;2;25;1990
;;;1;0;2015
;;;2;30;1985
;;;2;12;2003
;;;2;32;1983
;;;2;8;2007
;;;2;6;2009
;;144000;1;79;1936
;;;2;72;1943
;;26000;2;53;1962
;;38000;1;52;1963
;;;2;41;1974
;;;2;21;1994
;;;1;1;2014
;;;1;16;1999
;;;2;10;2005
;;144000;1;57;1957
;;;2;46;1969
;;64000;2;25;1990
;;77500;2;66;1949
;;28000;1;32;1983
;;;2;43;1972
;;24700;1;24;1991
;;;1;9;2006
;;25774;1;27;1988
;;25774;2;28;1987
;;32000;1;35;1980
;;;2;43;1972
;;;1;83;1932
;;;1;25;1990
;;;2;19;1996
;;32000;1;39;1976
;;;2;30;1984
;;;1;13;2002
;;;2;9;2005
;;;1;5;2010
;;48000;2;26;1989
;;32000;2;26;1989
;;120000;2;32;1983
;;;2;7;2008
;;;2;35;1980
;;460000;2;57;1958
;;80500;2;49;1966
;;;2;19;1996
;;;1;10;2005
;;32000;2;38;1977
;;;2;17;1998
;;;1;4;2011
;;20000;2;42;1973
;;80500;1;29;1986
;;71000;1;41;1974
;;75000;2;37;1978
;;;1;9;2006
;;25800;1;46;1969
;;;2;43;1971
;;25800;1;23;1992
;;;1;17;1998
;;25800;1;25;1990
;;;2;23;1992
;;;1;5;2010
;;;2;0;2015
;;25800;1;24;1991
;;;2;22;1993
;;;2;4;2011
;;;1;62;1952
;;;2;62;1953
;;25800;1;35;1980
;;25800;1;34;1981
;;;2;41;1974
;;;1;43;1972
;;;2;22;1993
;;25700;2;23;1991
;;;1;26;1989
;;77400;1;66;1948
;;77400;2;56;1958
;;28700;1;28;1987
;;;2;23;1992
;;77400;1;62;1953
;;;2;31;1984
;;;2;11;2004
;;;1;9;2006
;;;1;6;2009
;;;1;45;1970
;;;2;70;1945
;;98;2;81;1934
;;80700;1;57;1958
;;432000;2;54;1961
;;80700;2;51;1964
;;77400;2;80;1935
;;;1;50;1965
;;80700;2;44;1971
;;;2;13;2002
;;;1;9;2006
;;80700;2;63;1952
;;80700;2;58;1957
;;98;1;93;1922
;;;2;98;1917
;;;1;54;1961
;;;2;43;1972
;;;2;31;1984
;;;2;75;1940
;;;2;50;1965
;;;2;20;1995
;;;1;35;1980
;;;2;32;1982
;;;1;15;2000
;;80700;1;46;1969
;;;2;41;1974
;;;1;19;1995
;;;1;17;1997
;;;1;9;2006
;;;1;58;1957
;;25800;2;42;1973
;;25800;1;18;1997
;;;1;16;1998
;;;1;15;2000
;;;2;80;1935
;;60000;1;30;1985
;;36000;2;31;1984
;;;2;2;2012
;;25800;1;46;1969
;;25800;2;44;1971
;;;1;17;1997
;;;1;16;1999
;;;2;14;2001
;;;2;18;1996
;;;1;1;2014
;;;1;36;1979
;;60000;2;33;1982
;;;2;13;2002
;;;1;4;2011
;;;1;57;1958
;;80600;1;39;1976
;;;2;38;1977
;;;1;18;1997
;;;1;8;2007
;;;1;34;1981
;;;2;34;1981
;;;2;12;2003
;;;1;5;2009
;;60000;1;51;1964
;;;2;47;1968
;;40000;2;24;1991
;;25774;1;22;1992
;;;1;21;1994
;;;1;19;1995
;;80600;1;36;1979
;;80600;1;64;1951
;;;2;28;1987
;;98;2;58;1957
;;98;2;70;1945
;;98;2;24;1991
;;;2;55;1960
;;;2;60;1954
;;;2;58;1957
;;;2;26;1989
;;;1;21;1994
;;;1;3;2012
;;;2;29;1985
;;98;1;29;1986
;;;2;1;2014
;;;1;38;1977
;;;2;31;1984
;;;2;8;2007
;;;1;29;1985
;;99;1;67;1948
;;;2;65;1950
;;98;1;30;1985
;;98;2;28;1987
;;;2;7;2008
;;;2;1;2014
;;;2;62;1952
;;;1;35;1979
;;98;2;45;1970
;;;1;5;2010
;;;2;33;1982
;;;2;14;2001
;;98;1;35;1979
;;;2;36;1979
;;;2;9;2006
;;;1;3;2012
;;;2;49;1966
;;98;1;51;1964
;;98;2;29;1986
;;;1;7;2008
;;;1;47;1968
;;98;2;38;1977
;;;1;18;1996
;;;2;94;
;;;1;48;1967
;;;2;47;1968
;;;2;18;1997
;;;1;16;1998
;;;2;71;1944
;;;1;80;1935
;;;1;40;1975
;;;1;28;1987
;;;2;37;1978
;;;2;8;2007
;;;1;27;1988
;;;2;28;1987
;;;1;5;2009
;;;2;33;1982
;;;2;2;2013
;;98;1;31;1984
;;;2;42;1973
;;98;1;45;1970
;;;2;10;2005
;;;2;70;1945
;;;2;68;1946
;;;2;40;1975
;;;1;45;
;;;1;15;1999
;;98;2;74;1941
;;98;1;69;1946
;;;2;50;1965
;;;1;19;1996
;;;2;11;2004
;;;2;16;1999
;;99;2;59;1955
;;98;2;30;1985
;;99;2;40;1975
;;;1;50;1965
;;;2;2;2013
;;98;1;49;1966
;;;2;50;1964
;;;2;21;1994
;;;1;16;1999
;;;2;15;2000
;;98;1;72;1943
;;;1;92;1923
;;98;1;50;1965
;;;2;45;1970
;;;1;22;1993
;;;1;79;1936
;;81000;2;65;1950
;;98;2;41;1974
;;;1;14;2001
;;;2;12;2002
;;;2;15;2000
;;76000;1;72;1943
;;;2;69;1946
;;;2;23;1992
;;;2;3;2012
;;;2;20;1995
;;;2;4;2011
;;;2;2;2013
;;;2;85;1930
;;;2;67;1947
;;;1;46;1969
;;;2;67;1948
;;98;2;44;1971
;;;1;19;1996
;;98;1;30;1985
;;98;2;26;1989
;;;2;24;1991
;;;2;30;1984
;;;1;8;2007
;;;2;3;2011
;;;1;57;1958
;;;2;14;2001
;;;2;52;1963
;;98;1;24;1991
;;;2;17;1998
;;98;2;25;1990
;;98;1;26;1989
;;;1;0;2015
;;81000;1;52;1963
;;;2;50;1964
;;98;1;32;1982
;;;2;13;2002
;;98;1;48;1967
;;;2;45;1970
;;98;1;20;1995
;;;1;15;1999
;;;2;10;2005
;;98;2;60;1955
;;81000;2;37;1977
;;;1;12;2003
;;;1;10;2005
;;;2;52;1963
;;;2;59;1956
;;98;2;33;1982
;;;1;32;1983
;;;1;15;1999
;;;2;12;2003
;;;2;10;2005
;;;2;8;2007
;;;1;23;1992
;;;2;19;1996
;;98;2;32;1983
;;;1;9;2006
;;;2;5;2010
;;;2;65;1950
;;;2;75;1940
;;98;1;23;1992
;;;1;19;1996
;;;2;21;1994
;;;1;0;2015
;;;1;20;1995
;;;1;49;1966
;;81000;2;45;1970
;;98;2;22;1993
;;;2;21;1994
;;;2;15;1999
;;;2;36;1979
;;;2;33;1982
;;;1;16;1999
;;;2;67;1948
;;;2;40;1975
;;;1;18;1997
;;;1;7;2008
;;;1;45;1970
;;;2;35;1979
;;;1;4;2011
;;;2;0;2015
;;98;2;64;1951
;;;1;40;1975
